n,Er (GPa),sy (GPa),C (GPa),dP/dh (N/m),Wp/Wt,hm (um),
0.247963028,84.24923641,2.699042605,108.3172329,209597.6493,0.472206785,5.88E-01,
0.450025125,166.1530811,1.78146771,155.3832467,263670.1412,0.596665355,3.83E-01,
0.049801319,83.57092994,2.898625642,105.4203462,187783.8638,0.505767205,5.13E-01,
0.181529586,210.2164011,0.554501693,71.7850131,1507517.031,0.888001908,1.40E+00,
0.406763428,218.8042067,0.418547022,98.03101296,1246076.187,0.819513279,1.28E+00,
0.254672795,67.42677444,1.132906832,69.23919648,39971.68164,0.618436329,1.27E-01,
0.343030164,91.20775281,2.009427793,106.4010644,511013.8242,0.523663039,1.30E+00,
0.395649642,64.55947341,1.013514671,69.44183386,304405.1308,0.575451506,1.05E+00,
0.252801583,218.3347103,1.727293693,151.8894102,1340953.459,0.730178014,1.39E+00,
0.377537295,217.4418229,1.059475701,139.1633576,621637.1186,0.737326196,6.63E-01,
0.067950553,158.6922363,2.115404124,126.7052655,1118319.694,0.724356696,1.47E+00,
0.27281279,137.9643311,1.857357248,126.9417199,252049.8605,0.641434548,4.10E-01,
0.017148327,194.6166274,1.912864613,123.9763709,367700.5071,0.797767149,3.75E-01,
0.151564597,199.1244993,0.251811985,37.90334381,1352408.405,0.93973984,1.23E+00,
0.145101661,28.57124447,2.839183084,48.73702207,117118.5605,0.275620636,1.06E+00,
0.051797739,105.8208362,0.565418201,47.85974186,78085.2086,0.876389884,1.27E-01,
0.045708036,205.6428275,1.261796546,99.25927423,765705.9726,0.854165233,7.09E-01,
0.174686448,156.7957192,2.751138089,152.0060339,172307.8938,0.622673689,2.49E-01,
0.295549367,69.28821485,2.471081758,93.67592806,41992.49848,0.436500198,1.45E-01,
0.055608321,144.7926976,0.35385005,36.43334518,949472.234,0.931984834,1.09E+00,
0.208026182,107.0886137,0.566811615,59.34092223,274728.5253,0.819766108,4.95E-01,
0.174729407,135.8710805,0.748614752,73.28471412,374628.942,0.825138612,5.36E-01,
0.464395058,87.79851188,2.079130537,109.1900508,206608.1228,0.472483555,5.66E-01,
0.141729761,29.16652066,2.845181489,49.56387384,98894.06048,0.279174811,8.75E-01,
0.285629558,203.451156,2.222716239,168.8726106,762644.9719,0.663044405,8.76E-01,
0.295493821,200.5171119,2.943760767,188.9568127,979889.003,0.603454158,1.18E+00,
0.213305632,62.22278777,2.677630782,87.69224371,306197.0054,0.416704088,1.18E+00,
0.224041759,13.55037105,1.655519414,24.36685624,53465.74389,0.226104244,1.09E+00,
0.376566755,189.641415,0.334714384,77.36959602,1281642.048,0.84435759,1.44E+00,
0.010911597,25.36284417,2.617660816,43.37940894,95391.68614,0.29377565,9.45E-01,
0.18394717,46.72451439,1.140160052,54.60782354,272015.3711,0.565779274,1.25E+00,
0.326158348,152.2257143,2.533044122,155.6667233,437496.0594,0.575057796,6.81E-01,
0.13657221,107.7067025,2.694157218,121.5678408,631224.0291,0.562050879,1.32E+00,
0.45905367,174.4631946,0.21734867,73.66253305,479994.4574,0.829790305,6.04E-01,
0.436987936,83.29834547,0.835682237,77.89599653,428874.7575,0.627890298,1.15E+00,
0.336740004,80.11421903,0.389307851,50.5550015,129900.9604,0.77679263,3.27E-01,
0.223728781,131.2137826,0.410810685,54.65476492,547474.7462,0.865053335,7.95E-01,
0.134610785,120.6984696,2.434151785,123.8188718,246074.779,0.612588534,4.51E-01,
0.005218778,25.22285209,1.162345676,35.85664185,83533.1797,0.449260574,7.47E-01,
0.358199245,73.55709448,1.912201235,91.72152948,270731.7912,0.487462586,8.62E-01,
0.15984575,184.5941703,1.158580551,104.1674813,744527.1228,0.809146073,8.20E-01,
0.209736574,213.5241333,1.502473878,134.4915049,795070.8915,0.7681801,8.09E-01,
0.251539557,174.7321731,1.838877382,140.5442754,652106.1051,0.689745361,8.35E-01,
0.123737859,226.1880356,2.451063817,164.7596636,767681.4744,0.731600864,7.49E-01,
0.02252169,121.386362,2.944391074,129.1701985,487704.3573,0.60308633,8.85E-01,
0.250904637,32.74181644,0.955310099,41.97856625,40044.11306,0.50481117,2.72E-01,
0.301536796,146.1008285,0.63297734,81.7752796,886679.9897,0.798175438,1.26E+00,
0.452362109,111.8783499,0.134807633,46.41871174,652897.2298,0.842281618,1.21E+00,
0.257468565,39.81337711,1.747946413,57.55088788,200653.9354,0.405079316,1.20E+00,
0.37794633,197.4275836,1.30339374,144.0694047,227370.6415,0.699592163,2.68E-01,
0.05346138,143.8662701,2.364332995,127.695432,129691.7754,0.686601903,1.91E-01,
0.107216081,126.7916685,2.249525754,120.9304309,842474.4771,0.651605745,1.43E+00,
0.327490074,199.6281054,2.159766893,170.1924415,235352.0257,0.646349253,2.79E-01,
0.28855178,216.3368173,2.935769673,195.7455481,1269156.052,0.618992794,1.42E+00,
0.09522424,106.3333038,1.26650841,82.85118116,457667.2374,0.744264775,8.53E-01,
0.42121117,141.3824893,1.283496083,123.3654069,789063.9522,0.64031467,1.29E+00,
0.374463798,89.17169177,1.079929718,85.39213756,379095.4779,0.625361253,9.42E-01,
0.244267953,125.791558,1.863049982,119.0477636,133768.8996,0.636891953,2.36E-01,
0.346248431,58.34165443,0.660970397,54.0661032,352101.9984,0.655087125,1.28E+00,
0.13973967,181.007351,1.777669649,128.5305925,957860.1685,0.749409829,1.12E+00,
0.09060143,75.43581047,2.664445858,97.06404379,213480.9118,0.493464264,6.48E-01,
0.100038163,100.6181537,2.540019034,112.9536604,177976.2769,0.572881314,3.93E-01,
0.068367991,49.26601703,1.627414638,62.40539545,44198.66133,0.522483096,1.97E-01,
0.180139545,43.89110853,0.320576694,28.68165153,122169.8683,0.797880568,5.14E-01,
0.22590427,131.2577336,2.789209732,142.1156623,655972.0602,0.565338326,1.16E+00,
0.461415458,155.0769083,2.688175892,170.5651577,127590.6805,0.515379676,2.04E-01,
0.213109936,87.84228196,0.832457978,67.08332306,582956.2789,0.738454033,1.34E+00,
0.035566978,27.44114784,1.832929147,43.17002625,154097.0109,0.359945336,1.35E+00,
0.223950893,82.97363007,2.917585033,109.2740639,322551.0041,0.457383695,9.24E-01,
0.270685818,146.3623417,2.535851229,148.3880544,275108.4155,0.590029591,4.37E-01,
0.299377757,79.19613028,2.835469344,106.6849387,365469.4874,0.432373973,1.12E+00,
0.046716372,219.1616219,0.065143458,6.881076321,1162067.903,0.983443402,1.01E+00,
0.264617058,137.2618551,1.863286729,126.1450509,505140.8983,0.643444192,8.24E-01,
0.342379683,149.7621408,1.135343196,113.4952685,76051.49795,0.704733653,1.13E-01,
0.14470856,183.3947269,2.397069267,151.1827293,697855.8384,0.692922421,8.39E-01,
0.476104926,92.64471173,2.433379868,118.6056957,107174.2282,0.450408183,2.82E-01,
0.007718834,164.0561706,1.698961298,107.9987586,704668.1012,0.796474067,8.32E-01,
0.470661612,135.1486777,2.156205137,146.8847766,192752.4388,0.529834515,3.47E-01,
0.238349767,103.9426495,1.608972325,100.7609392,533261.6949,0.634533533,1.12E+00,
0.095057651,99.49496149,0.984006159,69.99419128,679257.0829,0.778514776,1.31E+00,
0.487420904,218.1134185,1.075614033,159.5630567,1069015.392,0.674212469,1.20E+00,
0.243602655,196.1957939,2.405121316,166.7186534,1199820.118,0.661559083,1.41E+00,
0.034613499,158.9720974,2.949055716,147.6409296,1010977.007,0.661603503,1.38E+00,
0.399500931,100.5659336,0.68018968,78.08913355,202547.207,0.700369021,4.37E-01,
0.016634942,205.3182571,2.864068776,160.0189249,1357006.369,0.727548454,1.41E+00,
0.056756702,111.0774053,2.241088081,110.5933727,192967.7894,0.642195145,3.70E-01,
0.273862864,143.8577418,1.242915353,108.7690555,467850.0173,0.717772672,7.03E-01,
0.315520514,179.0867091,2.882943495,178.0351191,794575.4507,0.580816868,1.07E+00,
0.032709513,119.8151872,1.990368003,106.6651567,830427.302,0.696562597,1.43E+00,
0.173155866,177.0468429,0.500846135,62.60010383,278334.8487,0.887621204,2.98E-01,
0.249122148,156.2336445,0.538605426,71.45022663,605742.5169,0.843989685,7.73E-01,
0.480221939,79.11643169,0.309752177,55.23914652,250507.4169,0.725637309,6.83E-01,
0.462313884,209.5728898,1.963658245,186.0300977,88732.03363,0.603745479,1.05E-01,
0.010577074,202.2464165,1.600562884,111.2239871,1552716.257,0.833818629,1.47E+00,
0.308372191,102.2114057,0.194489259,38.01917669,462975.6543,0.875598582,8.62E-01,
0.374734958,119.6979924,1.241794367,106.8459961,344777.6849,0.645454059,6.47E-01,
0.331138007,99.60919674,2.787127474,124.4268255,201105.4991,0.474347056,4.85E-01,
0.217403712,111.4285726,2.183857866,117.4969582,583102.5475,0.590762187,1.17E+00,
0.359904843,189.6132723,0.732727584,107.9971327,530269.6109,0.777695745,6.18E-01,
0.163428979,176.2229675,0.384968944,51.40273027,1288041.567,0.909092297,1.35E+00,
0.139605387,51.06382302,1.333651906,60.25840197,100704.6406,0.562747432,4.25E-01,
0.115283266,110.8783677,2.734803621,123.3710336,708578.0808,0.571743009,1.44E+00,
0.235161943,217.7559422,1.574803608,142.5800232,774659.9687,0.75214927,7.89E-01,
0.124444501,125.6247344,0.639851809,60.56654892,655209.4324,0.854382302,9.63E-01,
0.484978983,155.4483956,2.878697324,175.9139206,469253.1553,0.496636679,7.57E-01,
0.322376191,223.9502181,0.302085718,69.85232108,1361566.336,0.884947938,1.27E+00,
0.299598293,142.5056359,1.598799883,123.4107908,512506.9064,0.662478182,8.05E-01,
0.295462831,179.7832834,2.975351388,178.781539,309680.5828,0.583203231,4.13E-01,
0.215346099,40.43693252,2.444112369,62.7022321,242349.7438,0.344153365,1.49E+00,
0.04678682,141.1878,1.334745164,91.52756515,457479.0076,0.79951173,6.22E-01,
0.033058566,15.95635414,2.089816737,28.82263738,37674.79281,0.269188782,5.97E-01,
0.330305219,127.2946816,2.100408692,131.3894228,363674.876,0.579928843,6.63E-01,
0.031662421,180.8374334,0.353969822,35.68645151,1434768.725,0.946417058,1.31E+00,
0.312567779,230.7265511,0.411214018,81.716017,1584134.405,0.868493177,1.45E+00,
0.363769291,171.7357447,2.04980723,157.3807114,999134.6766,0.617525138,1.38E+00,
0.096130382,226.4230147,2.062626462,146.5747475,254206.7227,0.774323821,2.38E-01,
0.267379406,206.2430431,1.985721918,159.6733373,1009016.007,0.693022736,1.12E+00,
0.367686175,206.2323794,1.21521175,141.7392275,286102.179,0.719249851,3.21E-01,
0.476164156,80.18563383,2.256060952,105.2069878,442847.8482,0.440522384,1.34E+00,
0.397874836,176.4672782,1.840989361,157.1542727,988309.0918,0.623674616,1.33E+00,
0.005624976,62.91951205,1.628140453,70.30345356,200426.5662,0.603471535,6.68E-01,
0.091561972,45.8655485,0.865307335,46.16749521,43156.17637,0.659382326,1.89E-01,
0.237618629,148.5839882,1.491079988,116.6868731,340092.2584,0.708470733,4.95E-01,
0.185259307,190.349581,0.792004496,87.16270298,760509.857,0.84701955,7.98E-01,
0.213979738,154.1485863,0.556020201,68.35237447,605847.7172,0.853633491,7.67E-01,
0.027165035,18.2849119,1.38134684,29.68852302,17899.10286,0.33897668,2.37E-01,
0.015064445,224.6048794,1.289450494,99.18068835,1363519.492,0.871207719,1.13E+00,
0.275797047,188.2985363,2.532930415,170.2689262,435339.1761,0.631183337,5.43E-01,
0.375090124,170.3658457,0.246491603,63.15592164,1032760.888,0.862001382,1.26E+00,
0.259881646,84.25514731,0.548042496,55.79520901,391701.3272,0.774536107,9.23E-01,
0.153294679,178.3615991,1.323443145,110.0822008,1194606.887,0.7891248,1.38E+00,
0.295316152,185.0740574,0.702751455,95.18704967,476986.9997,0.811208749,5.46E-01,
0.22202646,199.5957359,0.553608711,76.09937136,441536.6729,0.870507611,4.42E-01,
0.319758567,160.0102461,1.285461757,121.3599279,538768.9859,0.705258543,7.49E-01,
0.370080031,177.0608123,0.721743565,105.0974386,843430.587,0.768006819,1.05E+00,
0.060231723,106.8090589,2.778112749,119.4496742,207642.2554,0.575902551,4.32E-01,
0.323663939,167.0176238,0.856064986,103.7404525,596571.4773,0.76493023,7.74E-01,
0.085433793,155.6695181,0.412204556,44.34208136,1303983.808,0.919435829,1.45E+00,
0.065640547,84.71769424,1.443142535,78.80950184,355364.4028,0.684914669,8.50E-01,
0.249716639,33.82584329,0.549248529,34.64152332,144866.1942,0.634187581,8.84E-01,
0.013603803,189.2866565,2.35600629,138.7342307,987729.3115,0.755556975,1.07E+00,
0.12877175,216.061796,0.088689992,14.64102937,893568.8716,0.973714758,7.49E-01,
0.086969071,15.62278613,1.101692718,25.16441794,33221.67579,0.346068006,5.11E-01,
0.393639927,230.4715781,0.06449636,38.2448154,1214136.845,0.93700694,1.06E+00,
0.061919473,16.55291991,1.27372907,27.06964604,12514.13315,0.33359698,1.83E-01,
0.246088513,25.32118392,0.135003815,15.1183252,27420.74345,0.813129904,1.99E-01,
0.145472712,184.7793569,2.781558405,162.9585061,165616.9416,0.662712381,2.02E-01,
0.356468578,90.45961788,2.395098824,112.4133822,223629.4647,0.480477072,5.89E-01,
0.203746288,140.3629469,0.861981654,83.30168461,930305.8523,0.799034954,1.33E+00,
0.060319239,161.2821371,2.74504637,145.294861,237856.7888,0.672490163,3.20E-01,
0.063484464,158.729283,0.788231657,68.58871664,961147.1945,0.875500184,1.09E+00,
0.180145938,84.87680241,0.099925483,16.79339814,522407.4525,0.941058685,1.03E+00,
0.04599745,45.19688619,2.568316903,67.72561632,70002.06703,0.389862261,3.70E-01,
0.306635901,136.6399763,2.148014391,136.3601741,695578.258,0.597293225,1.17E+00,
0.373342114,209.1518407,1.156377622,140.7466275,246675.0831,0.724411106,2.73E-01,
0.485056961,230.3132974,0.654626578,138.380861,869573.4843,0.734670619,9.12E-01,
0.002716319,24.71654589,1.929758267,40.15465462,32104.96489,0.332405351,3.18E-01,
0.097963746,31.27048656,0.914043964,38.45076873,52755.9662,0.551160166,3.59E-01,
0.23235761,149.4465724,2.008271988,133.4883427,160968.5765,0.656802923,2.40E-01,
0.357076624,152.7688312,1.909486131,142.8661561,550393.7953,0.615818206,8.40E-01,
0.010338527,159.0227866,1.844021942,112.5638181,759685.4662,0.775404877,9.42E-01,
0.489989136,138.2115224,0.29043153,76.90633104,324697.8636,0.772324897,5.22E-01,
0.13414851,213.4038179,2.366073101,159.1882915,597002.742,0.724818253,6.16E-01,
0.212932324,212.812962,2.337598699,167.5325897,629393.0992,0.692803445,6.75E-01,
0.396364106,223.6226806,2.773243901,207.8537139,924427.4721,0.587013288,1.04E+00,
0.017599413,81.68334715,1.487038442,76.75309833,520123.9611,0.687815576,1.28E+00,
0.446967274,129.5525693,2.968524994,155.5191819,605195.2841,0.474866144,1.16E+00,
0.227506197,170.0498433,2.187902325,147.4472245,595431.0281,0.663684765,7.90E-01,
0.474281245,180.5701442,1.228401112,147.0074201,333078.8612,0.647126465,4.43E-01,
0.236943183,121.1933291,2.510469034,131.0898181,595181.0312,0.569149164,1.13E+00,
0.495262992,176.1502639,1.269799036,149.1962475,510355.5332,0.628944956,7.02E-01,
0.024897963,133.5166944,2.270593792,119.2097484,322305.1827,0.691412724,5.03E-01,
0.370973906,204.4754767,2.38379476,184.3521173,821078.995,0.612565059,9.78E-01,
0.361329102,180.8849981,0.119591596,42.9156929,228561.9845,0.914104533,2.51E-01,
0.097485328,28.90516878,1.540508984,43.29669415,160812.2791,0.400326728,1.30E+00,
0.229025801,63.37055066,2.800183847,90.1012726,174477.6999,0.406079166,6.66E-01,
0.366484729,161.1462736,1.707890035,142.0032884,516527.2483,0.63846555,7.45E-01,
0.308526723,155.4187175,2.853707841,163.167459,264149.0927,0.561336754,4.06E-01,
0.024186614,213.1615646,1.162704752,92.10484433,1273365.661,0.874632375,1.11E+00,
0.009312044,74.95839615,2.506126151,92.778063,314989.5214,0.526674003,9.39E-01,
0.066519002,136.574601,0.370264755,38.20039867,611963.6429,0.923821098,7.51E-01,
0.115256042,182.6603375,1.291255766,105.1540995,1021566.713,0.811195388,1.12E+00,
0.119600356,120.7620888,2.727028537,129.2075467,801286.1711,0.590326836,1.49E+00,
0.193692801,126.1623345,1.01888105,86.16611176,289085.5045,0.766330538,4.65E-01,
0.000336196,96.93905158,1.636289921,86.2189886,677429.0112,0.709487114,1.39E+00,
0.247932277,25.02863978,2.217244253,42.18385889,63169.37394,0.264584367,6.68E-01,
0.447816798,162.2384449,0.793165197,114.9723377,915275.373,0.706494267,1.30E+00,
0.326594485,131.5322948,2.119319515,134.0999574,149112.8122,0.585280891,2.63E-01,
0.29497587,66.45553241,0.366581918,42.44540858,446882.9594,0.782613481,1.32E+00,
0.372039712,87.50466349,0.172775947,38.09219793,50791.76833,0.847316485,1.14E-01,
0.344899267,203.7885738,0.73844759,109.8722081,694693.0961,0.790662277,7.53E-01,
0.339609459,119.0955586,2.837544404,140.4898319,673115.7877,0.502442354,1.36E+00,
0.145880038,76.7314443,2.544790153,97.78541053,52946.51976,0.495116694,1.58E-01,
0.277595886,139.6667636,2.135287051,135.6365174,801952.8367,0.614182669,1.31E+00,
0.214567523,61.3606891,1.281527439,67.7598508,138523.5094,0.58798649,4.87E-01,
0.171710741,30.92701611,1.339799012,44.17677057,181321.8756,0.432626258,1.35E+00,
0.356752771,193.8347473,1.680044917,154.9475979,733924.4788,0.670229977,8.87E-01,
0.073897693,192.1193327,1.084282853,91.17299368,1070952.891,0.855049011,1.06E+00,
0.194808818,178.5192224,1.169417132,107.5346582,175483.3099,0.789388334,2.04E-01,
0.427347046,214.6621261,1.402128066,162.9206138,1006686.509,0.672507494,1.13E+00,
0.410296991,76.72983038,1.239971275,83.50922647,307796.1648,0.561923393,9.11E-01,
0.100882022,204.6012665,0.162875219,22.64276863,852764.4073,0.963568458,7.28E-01,
0.449524729,97.36708409,0.504948622,72.10835898,74002.96111,0.708365877,1.66E-01,
0.480604133,196.3292905,1.754907162,174.8074311,972772.3185,0.603820473,1.23E+00,
0.318288377,79.20063943,1.720434746,91.64670067,406564.4532,0.537959169,1.17E+00,
0.162806263,37.33441923,0.827515249,41.82529214,190795.9687,0.597873413,1.07E+00,
0.259997795,166.5454612,2.527331296,158.0743916,564480.3082,0.617855291,7.86E-01,
0.256116181,82.31794731,0.356408388,43.87568529,393492.0679,0.825484043,9.14E-01,
0.210036326,139.7427573,1.003380911,90.83526366,748161.5243,0.77488812,1.10E+00,
0.453741223,152.0473786,2.790050518,169.7752351,730202.9407,0.508632476,1.19E+00,
0.15912088,142.213535,0.457238069,53.59862658,679217.4283,0.88448117,8.79E-01,
0.193793406,116.7163442,0.450306808,52.57051037,410350.5073,0.858179988,6.59E-01,
0.389497233,228.9317135,1.518046182,167.6396858,839588.7094,0.688234457,8.80E-01,
0.036744704,28.98054374,2.839118798,49.04314939,41748.55537,0.298745709,3.62E-01,
0.215018404,172.4466359,0.395069316,57.94766785,456734.5525,0.890046486,5.08E-01,
0.393169165,104.3463662,1.957506699,116.9665149,450687.1843,0.535180654,1.01E+00,
0.212055271,15.43339971,2.786106799,31.40976821,39338.20104,0.207753038,7.53E-01,
0.077837873,75.07691298,1.541982266,77.22031104,229403.6071,0.6378245,6.36E-01,
0.026649552,220.6303999,2.973537626,168.9815721,552780.8611,0.728547287,5.41E-01,
0.338499953,118.7700301,2.926891736,141.5881536,152866.7652,0.495642621,3.11E-01,
0.386127948,217.5790159,1.725562055,170.8614832,1308453.745,0.665563565,1.45E+00,
0.027507924,18.19927434,2.889474114,34.63834497,50374.512,0.252069794,7.03E-01,
0.067696059,138.581672,0.685303015,60.32020473,898244.1129,0.876159604,1.15E+00,
0.20381289,134.7302344,1.147380387,95.25300801,534043.39,0.752510869,8.19E-01,
0.179689802,89.50680543,0.428982532,45.25603492,50036.19762,0.844031967,1.03E-01,
0.21306571,11.72095624,2.053247876,23.56056679,58758.81994,0.206807117,1.47E+00,
0.106581775,170.2624969,0.989798177,86.30617745,661850.4831,0.841495663,7.47E-01,
0.130583233,163.3838499,0.676018702,68.95797772,1040331.71,0.870078345,1.19E+00,
0.179773784,144.3222952,0.936492076,85.80952386,806764.0502,0.801235565,1.12E+00,
0.15347158,73.39306513,0.510406822,44.92787802,541503.4717,0.811364295,1.37E+00,
